Class,Method,Inferred Type,Original Type,Source Code,Comments
Sidekiq::Extensions::ActiveRecord,sidekiq_delay_until,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, XXX>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_until(timestamp, options = {})
        Proxy.new(DelayedModel, self, options.merge(""at"" => timestamp.to_f))
      end",""
Sidekiq::Extensions::DelayedClass,perform,(String) -> %any,,"def perform(yml)
        (target, method_name, args) = YAML.load(yml)
        target.__send__(method_name, *args)
      end",""
Sidekiq::Extensions::Klass,sidekiq_delay,(?XXX) -> Sidekiq::Extensions::Proxy,,"def sidekiq_delay(options = {})
        Proxy.new(DelayedClass, self, options)
      end",""
Sidekiq::Extensions::Klass,sidekiq_delay_for,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, Number>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_for(interval, options = {})
        Proxy.new(DelayedClass, self, options.merge(""at"" => Time.now.to_f + interval.to_f))
      end",""
Sidekiq::Extensions::Klass,sidekiq_delay_until,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, XXX>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_until(timestamp, options = {})
        Proxy.new(DelayedClass, self, options.merge(""at"" => timestamp.to_f))
      end",""
Sidekiq::Middleware::Chain,initialize_copy,"([ instance_variable_set: (:@entries, XXX) -> XXX ]) -> XXX",,"def initialize_copy(copy)
        copy.instance_variable_set(:@entries, entries.dup)
      end",""
Sidekiq::Middleware::Chain,each,"() { XXX } -> << 1 => Enumerator<Sidekiq::Middleware::Entry>, 2 => Array<Sidekiq::Middleware::Entry>, 3 => Array<Sidekiq::Middleware::Entry>, 4 => Array<Sidekiq::Middleware::Entry> >>",,"def each(&block)
        entries.each(&block)
      end",""
Sidekiq::Middleware::Chain,initialize,() { (Sidekiq::Middleware::Chain) -> XXX } -> self,,"def initialize
        @entries = nil
        yield self if block_given?
      end",""
Sidekiq::Middleware::Chain,entries,() -> Array<Sidekiq::Middleware::Entry>,,"def entries
        @entries ||= RDL.type_cast([], ""Array<Sidekiq::Middleware::Entry>"")
      end",""
Sidekiq::Middleware::Chain,remove,(XXX) -> Array<Sidekiq::Middleware::Entry>,,"def remove(klass)
        entries.delete_if { |entry| entry.klass == klass }
      end",""
Sidekiq::Middleware::Chain,add,"([ new: (*XXX) -> XXX ], *XXX) -> Array<Sidekiq::Middleware::Entry>",,"def add(klass, *args)
        remove(klass) if exists?(klass)
        entries << Entry.new(klass, *args)
      end",""
Sidekiq::Middleware::Chain,prepend,"([ new: (*XXX) -> XXX ], *XXX) -> Array<Sidekiq::Middleware::Entry>",,"def prepend(klass, *args)
        remove(klass) if exists?(klass)
        entries.insert(0, Entry.new(klass, *args))
      end",""
Sidekiq::Middleware::Chain,insert_before,"(XXX, [ new: (*XXX) -> XXX ], *XXX) -> Array<Sidekiq::Middleware::Entry>",,"def insert_before(oldklass, newklass, *args)
        i = entries.index { |entry| entry.klass == newklass }
        new_entry = i.nil? ? Entry.new(newklass, *args) : entries.delete_at(i)
        i = entries.index { |entry| entry.klass == oldklass } || 0
        entries.insert(i, new_entry)
      end",""
Sidekiq::Middleware::Chain,insert_after,"(XXX, [ new: (*XXX) -> XXX ], *XXX) -> Array<Sidekiq::Middleware::Entry>",,"def insert_after(oldklass, newklass, *args)
        i = entries.index { |entry| entry.klass == newklass }
        new_entry = i.nil? ? Entry.new(newklass, *args) : entries.delete_at(i)
        i = entries.index { |entry| entry.klass == oldklass } || entries.count - 1
        entries.insert(i + 1, new_entry)
      end",""
Sidekiq::Middleware::Chain,exists?,(XXX) -> (false or true),,"def exists?(klass)
        any? { |entry| entry.klass == klass }
      end",""
Sidekiq::Middleware::Chain,empty?,() -> (false or true),,"def empty?
        @entries.nil? || @entries.empty?
      end",""
Sidekiq::Middleware::Chain,retrieve,() -> Enumerator<t>,,"def retrieve
        map(&:make_new)
      end",""
Sidekiq::Middleware::Chain,clear,() -> Array<Sidekiq::Middleware::Entry>,,"def clear
        entries.clear
      end",""
Sidekiq::Middleware::Entry,initialize,"([ new: (*XXX) -> XXX ], *XXX) -> self",,"def initialize(klass, *args)
        @klass = klass
        @args = args
      end",""
Sidekiq::Middleware::Entry,make_new,() -> XXX,,"def make_new
        @klass.new(*@args)
      end",""
Sidekiq::Middleware::I18n::Client,call,"(XXX, ([ []: (String) -> XXX ] and [ []=: (String, XXX) -> XXX ]), XXX, XXX) { () -> XXX } -> XXX",,"def call(_worker, msg, _queue, _redis)
      msg[""locale""] ||= I18n.locale
      yield
    end",""
Sidekiq::Middleware::I18n::Server,call,"(XXX, [ fetch: (String, XXX) -> XXX ], XXX) { XXX } -> XXX",,"def call(_worker, msg, _queue, &block)
      I18n.with_locale(msg.fetch(""locale"", I18n.default_locale), &block)
    end",""
Sidekiq::WebAction,settings,() -> [s]Sidekiq::Web,,"def settings
      Web.settings
    end",""
Sidekiq::WebAction,request,() -> Rack::Request,,"def request
      @request ||= ::Rack::Request.new(env)
    end",""
Sidekiq::WebAction,halt,(XXX) -> XXX,,"def halt(res)
      throw :halt, res
    end",""
Sidekiq::WebAction,redirect,(XXX) -> XXX,,"def redirect(location)
      throw :halt, [302, {""Location"" => ""#{request.base_url}#{location}""}, []]
    end",""
Sidekiq::WebAction,params,"() -> Hash<%any, %any>",,"def params
      indifferent_hash = Hash.new { |hash, key| hash[key.to_s] if Symbol === key }

      indifferent_hash.merge! request.params
      route_params.each { |k, v| indifferent_hash[k.to_s] = v }

      indifferent_hash
    end",""
Sidekiq::WebAction,route_params,() -> XXX,,"def route_params
      env[WebRouter::ROUTE_PARAMS]
    end",""
Sidekiq::WebAction,session,() -> XXX,,"def session
      env[RACK_SESSION]
    end",""
Sidekiq::WebAction,erb,"([ is_a?: (Class) -> XXX ], ?[ []: (:locals) -> XXX ]) -> Object",,"def erb(content, options = {})
      if content.is_a? Symbol
        unless respond_to?(:""_erb_#{content}"")
          src = ERB.new(File.read(""#{Web.settings.views}/#{content}.erb"")).src
          WebAction.class_eval <<-RUBY, __FILE__, __LINE__ + 1
            def _erb_#{content}
              #{src}
            end
          RUBY
        end
      end

      if @_erb
        _erb(content, options[:locals])
      else
        @_erb = true
        content = _erb(content, options[:locals])

        _render { content }
      end
    end",""
Sidekiq::WebAction,render,"([ !=: (:erb) -> XXX ], [ is_a?: (Class) -> XXX ], ?[ []: (:locals) -> XXX ]) -> Object",,"def render(engine, content, options = {})
      raise ""Only erb templates are supported"" if engine != :erb

      erb(content, options)
    end",""
Sidekiq::WebAction,json,"(XXX) -> [Number, Hash<String, String>, [XXX]]",,"def json(payload)
      [200, {""Content-Type"" => ""application/json"", ""Cache-Control"" => ""no-cache""}, [Sidekiq.dump_json(payload)]]
    end",""
Sidekiq::WebAction,initialize,"(([ []: (String) -> XXX ] and [ []=: (String, XXX) -> XXX ]), XXX) -> self",,"def initialize(env, block)
      @_erb = false
      @env = env
      @block = block
      @files ||= {}
    end",""
Sidekiq::WebAction,_erb,"([ is_a?: (Class) -> XXX ], [ each: () {(XXX, XXX) -> XXX} -> XXX ]) -> Object",,"def _erb(file, locals)
      locals&.each { |k, v| define_singleton_method(k) { v } unless singleton_methods.include? k }

      if file.is_a?(String)
        ERB.new(file).result(binding)
      else
        send(:""_erb_#{file}"")
      end
    end",""
Sidekiq::WebApplication,initialize,((Sidekiq::Web or Sidekiq::WebAction or Sidekiq::WebApplication)) -> self,,"def initialize(klass)
      @klass = klass
    end",""
Sidekiq::WebApplication,settings,() -> [s]Sidekiq::Web,,"def settings
      @klass.settings
    end",""
[s]Sidekiq::WebApplication,settings,() -> [s]Sidekiq::Web,,"def self.settings
      Sidekiq::Web.settings
    end",""
[s]Sidekiq::WebApplication,tabs,() -> XXX,,"def self.tabs
      Sidekiq::Web.tabs
    end",""
[s]Sidekiq::WebApplication,set,"(XXX, XXX) -> nil",,"def self.set(key, val)
      # nothing, backwards compatibility
    end",""
Sidekiq::WebApplication,call,"((*%any and [ []: (String) -> XXX ] and [ []=: (String, XXX) -> XXX ])) -> Array<(Array<String> or Hash<String, String> or Number)>",,"def call(env)
      action = self.class.match(env)
      return [404, {""Content-Type"" => ""text/plain"", ""X-Cascade"" => ""pass""}, [""Not Found""]] unless action

      app = @klass
      resp = catch(:halt) do # rubocop:disable Standard/SemanticBlocks
        self.class.run_befores(app, action)
        action.instance_exec env, &action.block
      ensure
        self.class.run_afters(app, action)
      end

      resp = RDL.type_cast(case resp
      when Array
        resp
      else
        headers = {
          ""Content-Type"" => ""text/html"",
          ""Cache-Control"" => ""no-cache"",
          ""Content-Language"" => action.locale,
          ""Content-Security-Policy"" => CSP_HEADER,
        }

        [200, headers, [resp]]
      end, ""[Integer, Hash<String, String>, Array<String>]"")

      resp[1] = resp[1].dup

      RDL.type_cast(resp[1], ""Hash<String, String>"")[CONTENT_LENGTH] = RDL.type_cast(resp[2], ""Array<String>"").sum(&:bytesize).to_s

      resp
    end",""
[s]Sidekiq::WebApplication,helpers,(?XXX) { XXX } -> XXX,,"def self.helpers(mod = nil, &block)
      if block_given?
        WebAction.class_eval(&block)
      else
        WebAction.send(:include, mod)
      end
    end",""
[s]Sidekiq::WebApplication,before,"(?String) -> [[(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX]]",,"def self.before(path = nil, &block)
      befores << [path && Regexp.new(""\\A#{path.gsub(""*"", "".*"")}\\z""), block]
    end",""
[s]Sidekiq::WebApplication,after,"(?String) -> [[(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX]]",,"def self.after(path = nil, &block)
      afters << [path && Regexp.new(""\\A#{path.gsub(""*"", "".*"")}\\z""), block]
    end",""
[s]Sidekiq::WebApplication,run_befores,"(XXX, XXX) -> XXX",,"def self.run_befores(app, action)
      run_hooks(befores, app, action)
    end",""
[s]Sidekiq::WebApplication,run_afters,"(XXX, XXX) -> XXX",,"def self.run_afters(app, action)
      run_hooks(afters, app, action)
    end",""
[s]Sidekiq::WebApplication,befores,"() -> [[(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX]]",,"def self.befores
      @befores ||= []
    end",""
[s]Sidekiq::WebApplication,afters,"() -> [[(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX], [(Regexp or XXX), XXX]]",,"def self.afters
      @afters ||= []
    end",""
Sidekiq::WebRouter,get,(XXX) { XXX } -> nil,,"def get(path, &block)
      route(GET, path, &block)
    end",""
Sidekiq::WebRouter,post,(XXX) { XXX } -> nil,,"def post(path, &block)
      route(POST, path, &block)
    end",""
Sidekiq::WebRouter,put,(XXX) { XXX } -> nil,,"def put(path, &block)
      route(PUT, path, &block)
    end",""
Sidekiq::WebRouter,patch,(XXX) { XXX } -> nil,,"def patch(path, &block)
      route(PATCH, path, &block)
    end",""
Sidekiq::WebRouter,delete,(XXX) { XXX } -> nil,,"def delete(path, &block)
      route(DELETE, path, &block)
    end",""
Sidekiq::WebRouter,route,"(String, XXX) { XXX } -> nil",,"def route(method, path, &block)
      @routes ||= RDL.type_cast({GET => [], POST => [], PUT => [], PATCH => [], DELETE => [], HEAD => []}, ""Hash<String, Array<Sidekiq::WebRoute>>"")

      @routes[method] << WebRoute.new(method, path, block)
      @routes[HEAD] << WebRoute.new(method, path, block) if method == GET
    end",""
Sidekiq::WebRouter,match,"(([ []: (String) -> XXX ] and [ []=: (String, XXX) -> XXX ])) -> Sidekiq::WebAction",,"def match(env)
      request_method = env[REQUEST_METHOD]
      path_info = ::Rack::Utils.unescape env[PATH_INFO]

      # There are servers which send an empty string when requesting the root.
      # These servers should be ashamed of themselves.
      path_info = ""/"" if path_info == """"

      @routes[request_method].each do |route|
        params = route.match(request_method, path_info)
        if params
          env[ROUTE_PARAMS] = params

          return WebAction.new(env, route.block)
        end
      end

      nil
    end",""
Sidekiq::WebRoute,initialize,"(String, XXX, XXX) -> self",,"def initialize(request_method, pattern, block)
      @request_method = request_method
      @pattern = pattern
      @block = block
    end",""
Sidekiq::WebRoute,matcher,() -> Regexp,,"def matcher
      @matcher ||= compile
    end",""
Sidekiq::WebRoute,compile,() -> Regexp,,"def compile
      if pattern.match?(NAMED_SEGMENTS_PATTERN)
        p = pattern.gsub(NAMED_SEGMENTS_PATTERN, '/\1(?<\2>[^$/]+)')

        Regexp.new(""\\A#{p}\\Z"")
      else
        pattern
      end
    end",""
Sidekiq::WebRoute,match,"(XXX, ([ ==: (XXX) -> XXX ] and [ match: (XXX) -> XXX ])) -> (Hash or {  })",,"def match(request_method, path)
      case matcher
      when String
        {} if path == matcher
      else
        path_match = path.match(matcher)
        if path_match
          Hash[path_match.names.map(&:to_sym).zip(path_match.captures)]
        end
      end
    end",""
